Gene name	Gene stable ID
AC241585.3	ENSG00000281571
HBB	ENSG00000244734
AL034550.2	ENSG00000277301
TTK	ENSG00000112742
ATAD3C	ENSG00000215915
AGER	ENSG00000230514
PSORS1C3	ENSG00000223364
AC016582.2	ENSG00000267422
PADI2	ENSG00000117115
AC104229.1	ENSG00000259608
AL359092.1	ENSG00000224797
KAZN	ENSG00000189337
AL357873.1	ENSG00000231606
TBCAP2	ENSG00000235829
AL139240.1	ENSG00000225299
IGHV3-79	ENSG00000275747
AC020917.3	ENSG00000277825
MIPEP	ENSG00000027001
AP001005.3	ENSG00000274446
AL929601.2	ENSG00000258265
AL731537.1	ENSG00000223502
RNASE9	ENSG00000188655
FDCSP	ENSG00000181617
LINC02069	ENSG00000229433
KRTAP19-4	ENSG00000186967
VEGFC	ENSG00000150630
AL132857.2	ENSG00000283098
AC008870.5	ENSG00000278912
DPPA3P2	ENSG00000188831
FAM197Y7	ENSG00000228383
AC005410.2	ENSG00000266368
AC010504.2	ENSG00000282746
FEZ2	ENSG00000171055
DBX1	ENSG00000109851
RHOXF1-AS1	ENSG00000258545
KRTAP19-2	ENSG00000186965
ALDH1L1	ENSG00000144908
KIR2DL4	ENSG00000276779
DCDC2C	ENSG00000214866
AC004980.5	ENSG00000282254
AC010907.1	ENSG00000224661
CR383656.3	ENSG00000257224
ARL3	ENSG00000138175
LINC01336	ENSG00000250889
AC027237.4	ENSG00000259645
AC009078.3	ENSG00000280152
AC079168.1	ENSG00000226222
CRIP3	ENSG00000146215
AC092364.4	ENSG00000279614
RPL12P47	ENSG00000219222
AC009086.2	ENSG00000277669
LILRA5	ENSG00000274113
AL590383.1	ENSG00000226558
PCYT1B-AS1	ENSG00000236836
AL024493.1	ENSG00000230956
AL583834.1	ENSG00000220614
PCYT1B	ENSG00000102230
AC007326.1	ENSG00000271275
AC000095.2	ENSG00000283366
IGHV3-72	ENSG00000225698
LINC01812	ENSG00000237013
WHAMMP3	ENSG00000276141
AC000095.1	ENSG00000270393
DMPK	ENSG00000104936
AC007326.3	ENSG00000283583
DGCR5	ENSG00000237517
DGCR9	ENSG00000273032
DGCR10	ENSG00000273164
WDSUB1	ENSG00000196151
RPL12P5	ENSG00000243855
ZNF43	ENSG00000279566
UBE2CP1	ENSG00000258648
NMRAL1	ENSG00000274684
AL445471.1	ENSG00000229162
AL121852.1	ENSG00000258558
AL049830.2	ENSG00000240513
RUNX3	ENSG00000020633
AL049830.1	ENSG00000213867
AC109492.1	ENSG00000249061
LILRA4	ENSG00000277092
LINC01949	ENSG00000233828
MTND2P23	ENSG00000232631
AC022880.2	ENSG00000255457
AC022880.1	ENSG00000255413
SCFD1	ENSG00000092108
AC022690.2	ENSG00000254753
ERBB4	ENSG00000178568
PAQR5	ENSG00000137819
AC079112.1	ENSG00000235968
AC022690.1	ENSG00000254425
AC005944.1	ENSG00000267469
SLC22A7	ENSG00000137204
CA15P1	ENSG00000241527
UBDP1	ENSG00000226365
AC008984.4	ENSG00000276466
AC233723.2	ENSG00000280254
CCT5P2	ENSG00000230584
GLTPD2	ENSG00000182327
AC023538.1	ENSG00000255437
AL160279.1	ENSG00000237747
AC106788.1	ENSG00000257838
HMGN5	ENSG00000198157
AC005726.4	ENSG00000264608
GLP1R	ENSG00000112164
RPS2P36	ENSG00000227032
AC113208.4	ENSG00000261779
CR753509.5	ENSG00000235273
HMGB1P12	ENSG00000223904
RUSC1	ENSG00000160753
CSMD2-AS1	ENSG00000231163
LAT	ENSG00000213658
AC109460.1	ENSG00000260367
OR4A13P	ENSG00000181950
AP001458.2	ENSG00000255432
C11orf98	ENSG00000278615
Z73495.1	ENSG00000229673
RAB20	ENSG00000139832
FIGNL1	ENSG00000132436
CCNB1	ENSG00000134057
KDM2B	ENSG00000089094
AC067750.1	ENSG00000272631
TDGF1P6	ENSG00000241438
AL445187.1	ENSG00000250068
MRPS18B	ENSG00000233813
PDE8B	ENSG00000113231
CDK6	ENSG00000105810
SEC14L1	ENSG00000129657
KDELR2	ENSG00000136240
NONOP2	ENSG00000237522
NLRP7	ENSG00000278173
REG1CP	ENSG00000204787
SVOPL	ENSG00000157703
D2HGDH	ENSG00000180902
AC079780.1	ENSG00000236654
PLXNC1	ENSG00000136040
TBCD	ENSG00000141556
GART	ENSG00000159131
AL606760.3	ENSG00000259818
CD24	ENSG00000272398
AF228730.2	ENSG00000228744
KRT79	ENSG00000185640
AC111194.2	ENSG00000250646
AP005131.4	ENSG00000267529
AC093813.1	ENSG00000270584
FAM192BP	ENSG00000231841
SPATA1	ENSG00000122432
IGLV1-44	ENSG00000211651
AC005332.7	ENSG00000274712
PTP4A3	ENSG00000184489
QRSL1	ENSG00000130348
LRRC37A16P	ENSG00000267023
DUSP3	ENSG00000108861
PLOD1	ENSG00000083444
AC124283.3	ENSG00000262652
USP17L9P	ENSG00000251694
USP17L27	ENSG00000235780
WDR89	ENSG00000140006
OR4A3P	ENSG00000254464
AC009558.2	ENSG00000259740
AC023509.3	ENSG00000267281
FAM213B	ENSG00000157870
AC048337.1	ENSG00000258435
TRPC2	ENSG00000182048
DERL2	ENSG00000072849
RTCB	ENSG00000100220
MAP3K14	ENSG00000006062
AC233263.6	ENSG00000281904
AC008105.1	ENSG00000233175
AL358154.1	ENSG00000280485
E2F6P4	ENSG00000231513
AL606760.4	ENSG00000277397
LILRP2	ENSG00000274788
AC103703.1	ENSG00000283045
RHOH	ENSG00000168421
AC074138.1	ENSG00000276071
AC020934.3	ENSG00000284491
EEF1A1P28	ENSG00000237709
GAPDHP14	ENSG00000236056
AL360091.3	ENSG00000234915
AC004691.2	ENSG00000250424
AC005086.1	ENSG00000261535
AC020779.2	ENSG00000260173
AC007038.1	ENSG00000229127
YBX1P2	ENSG00000231167
AL512604.1	ENSG00000228292
CSE1L	ENSG00000124207
AL445645.1	ENSG00000224992
DCX	ENSG00000077279
FAM120B	ENSG00000275333
RPS15AP6	ENSG00000233072
AL358473.2	ENSG00000234132
CDC14C	ENSG00000218305
DEFB108P4	ENSG00000254623
KCNE1B	ENSG00000276289
AC128689.1	ENSG00000240086
AC023245.1	ENSG00000241385
HIST1H1D	ENSG00000124575
TUBG2	ENSG00000037042
AC004158.1	ENSG00000260664
LINC02431	ENSG00000248872
RPL23AP35	ENSG00000232568
PTMAP1	ENSG00000227655
AC069542.1	ENSG00000229190
AC135977.1	ENSG00000226268
ENPP7P12	ENSG00000254527
AIRE	ENSG00000160224
RARRES2	ENSG00000106538
KIR2DS4	ENSG00000274947
UQCRBP2	ENSG00000227941
ERGIC3	ENSG00000125991
BMP6P1	ENSG00000236323
IGLV4-69	ENSG00000211637
B3GALT4	ENSG00000235863
AL732372.1	ENSG00000236601
AC079612.2	ENSG00000227459
ACTBP9	ENSG00000266920
TRAJ1	ENSG00000211888
AL022328.1	ENSG00000272836
ATAD2B	ENSG00000119778
MTND5P40	ENSG00000259593
RPL7AP8	ENSG00000230507
LINC00370	ENSG00000223617
AC135068.3	ENSG00000279408
AP000648.3	ENSG00000280385
MTCO2P16	ENSG00000234842
SRIP3	ENSG00000224953
IGKV2D-23	ENSG00000254345
AP004607.6	ENSG00000255184
AL139095.1	ENSG00000219375
HYAL2	ENSG00000068001
FGFR4	ENSG00000160867
AL512785.1	ENSG00000227094
ZNF529-AS1	ENSG00000233527
EIF1P4	ENSG00000262154
AC015849.8	ENSG00000282115
ST7L	ENSG00000007341
RPL23AP21	ENSG00000241670
TMEM199	ENSG00000244045
AC015917.2	ENSG00000265254
TAS2R46	ENSG00000226761
HIST1H2BE	ENSG00000274290
STK11IP	ENSG00000144589
HSPD1P18	ENSG00000248351
AC006518.1	ENSG00000256651
PPP1R2P1	ENSG00000226914
AC006019.1	ENSG00000203335
PRELP	ENSG00000188783
ZNF408	ENSG00000175213
PSMB8	ENSG00000206298
SLC38A4	ENSG00000139209
AC025031.5	ENSG00000278896
OR4F17	ENSG00000176695
AC008035.1	ENSG00000272369
ZNF652	ENSG00000198740
GNPDA2	ENSG00000163281
LRP12	ENSG00000147650
IGBP1P3	ENSG00000231552
AC013244.3	ENSG00000271621
FTLP5	ENSG00000266989
PRPSAP2	ENSG00000141127
AL049779.3	ENSG00000258759
PIM1	ENSG00000137193
AF001550.1	ENSG00000262983
AC022028.1	ENSG00000236606
AC012488.1	ENSG00000276828
AC132216.1	ENSG00000184566
MIR646HG	ENSG00000228340
TMEM196	ENSG00000173452
TRIT1	ENSG00000043514
HEXDC	ENSG00000169660
AL080243.1	ENSG00000213857
GPR6	ENSG00000146360
AC005840.5	ENSG00000276718
KC877392.1	ENSG00000255260
AC087623.3	ENSG00000272092
ATP1B3-AS1	ENSG00000244124
AC080125.1	ENSG00000225406
RPGRIP1L	ENSG00000103494
HSPE1P12	ENSG00000235930
AC005614.1	ENSG00000269296
MRPL19	ENSG00000115364
AC006453.1	ENSG00000283132
ABHD16A	ENSG00000235676
CYGB	ENSG00000161544
LINC01136	ENSG00000233791
MTCYBP10	ENSG00000233285
SFTPB	ENSG00000168878
NCKIPSD	ENSG00000213672
CCND3P1	ENSG00000224473
TWIST1	ENSG00000122691
BCL7C	ENSG00000099385
RGS1	ENSG00000090104
AL160287.1	ENSG00000236894
AC111188.3	ENSG00000270897
AC111188.1	ENSG00000254401
AC021506.2	ENSG00000275827
AP005435.3	ENSG00000254785
AL627309.4	ENSG00000241599
ANKIB1	ENSG00000001629
AP005435.4	ENSG00000255235
AC021506.1	ENSG00000266460
AC027018.1	ENSG00000254538
RPS24P8	ENSG00000224094
TRIM64B	ENSG00000189253
FAM138F	ENSG00000282591
RPL6	ENSG00000089009
AL391119.1	ENSG00000230440
IGKV1-39	ENSG00000242371
CTBP2P7	ENSG00000267091
NCOR1P1	ENSG00000240108
AL359081.1	ENSG00000223344
AL033527.3	ENSG00000261798
IGKV2-29	ENSG00000253998
AC096667.1	ENSG00000283839
BHLHA15	ENSG00000180535
AC060814.6	ENSG00000280881
AC022826.1	ENSG00000253273
TXNP3	ENSG00000234388
COX4I1	ENSG00000131143
BSNDP3	ENSG00000277508
CHIT1	ENSG00000133063
NMTRS-TGA3-1	ENSG00000241225
PRRC2A	ENSG00000225748
MTCYBP13	ENSG00000266529
TPM3P6	ENSG00000250731
AC106886.1	ENSG00000260082
AC106886.3	ENSG00000274678
TAP2	ENSG00000206299
GU182357.2	ENSG00000276013
AC096637.1	ENSG00000226868
WRB	ENSG00000182093
ANKRD54	ENSG00000100124
IDH1-AS1	ENSG00000231908
AC233280.19	ENSG00000282206
IGKV1-8	ENSG00000240671
AC084768.2	ENSG00000275461
SNX25P1	ENSG00000236809
AL157392.3	ENSG00000239665
AC095050.2	ENSG00000249284
KRBA1	ENSG00000133619
AC013417.1	ENSG00000257470
AC108097.1	ENSG00000260183
HMGN1P33	ENSG00000230326
IGHD5OR15-5B	ENSG00000270824
KMT2E	ENSG00000005483
AC004884.2	ENSG00000242154
AC004490.1	ENSG00000267122
CTSC	ENSG00000109861
LIPE-AS1	ENSG00000213904
AC068042.1	ENSG00000237964
FDPSP2	ENSG00000233980
AC026719.2	ENSG00000248467
YPEL1	ENSG00000100027
NDUFAF3	ENSG00000178057
RAB25	ENSG00000132698
FOXB2	ENSG00000204612
CBX3P6	ENSG00000228837
CRYGD	ENSG00000118231
TRG-AS1	ENSG00000281103
CBX1P2	ENSG00000214322
AC006033.1	ENSG00000231916
TRGV9	ENSG00000211695
FABP5P13	ENSG00000280935
KLHL7-AS1	ENSG00000230658
LRRC4B	ENSG00000131409
SPRY3	ENSG00000168939
STAG3L3	ENSG00000174353
HPCAL4	ENSG00000116983
OR4X2	ENSG00000172208
FP236240.4	ENSG00000280346
LINC01004	ENSG00000228393
FCGR3B	ENSG00000162747
KCNAB1-AS2	ENSG00000240596
SNCB	ENSG00000074317
XPOTP1	ENSG00000214185
AC090686.1	ENSG00000239344
PSMB8-AS1	ENSG00000231591
AL357055.1	ENSG00000233839
PTPRD-AS1	ENSG00000225706
ZNF830	ENSG00000198783
ADORA1	ENSG00000163485
HPF1	ENSG00000056050
CHEK2P5	ENSG00000234541
HPCA	ENSG00000121905
LRIG2	ENSG00000198799
AC009227.1	ENSG00000224675
LINC02390	ENSG00000256582
RPA2	ENSG00000117748
AL356276.2	ENSG00000231700
AL359317.2	ENSG00000258957
F2RL3	ENSG00000127533
FRMD6	ENSG00000139926
Z95114.3	ENSG00000279805
AC091891.1	ENSG00000259757
LSINCT5	ENSG00000281560
AL122125.1	ENSG00000277050
KIR2DS2	ENSG00000275735
ENTPD1-AS1	ENSG00000226688
GU182355.3	ENSG00000278692
EXD2	ENSG00000081177
TRAV12-3	ENSG00000211794
AC109471.2	ENSG00000281036
PDLIM1P2	ENSG00000265881
FAM90A28P	ENSG00000269118
AC091133.1	ENSG00000230532
PTGS2	ENSG00000073756
ADAM22	ENSG00000008277
RPL36P19	ENSG00000232540
AC025423.4	ENSG00000257181
ZDHHC3	ENSG00000163812
TRAV13-2	ENSG00000211791
AC020978.6	ENSG00000262160
LINC02310	ENSG00000258808
ARG2	ENSG00000081181
AC009646.1	ENSG00000250494
AC022384.1	ENSG00000272410
SNAPC5P1	ENSG00000241216
KIRREL2	ENSG00000126259
EFCC1	ENSG00000114654
AL161454.1	ENSG00000237631
AL445183.3	ENSG00000236360
PIN1	ENSG00000127445
BX539320.1	ENSG00000278869
L1TD1	ENSG00000240563
IL10RB	ENSG00000243646
AL162739.1	ENSG00000237227
AC021088.1	ENSG00000250619
PANK4	ENSG00000157881
LILRA3	ENSG00000276175
IL15RA	ENSG00000134470
AC093857.1	ENSG00000249892
LINC00969	ENSG00000281794
BX927168.1	ENSG00000226139
PLPPR1	ENSG00000276539
TBC1D28	ENSG00000189375
FBXO38	ENSG00000145868
USP9YP19	ENSG00000225326
TUFM	ENSG00000178952
AC023137.1	ENSG00000228950
ZNF75D	ENSG00000186376
AC099805.1	ENSG00000253379
ACTBP14	ENSG00000229001
AC100858.3	ENSG00000255491
YBX1P4	ENSG00000213188
PKD1P6	ENSG00000282086
LINC01537	ENSG00000227467
BTD	ENSG00000169814
AP005019.2	ENSG00000274664
AP005019.3	ENSG00000276109
LYAR	ENSG00000145220
STX12	ENSG00000117758
ECEL1P3	ENSG00000230122
ALG12	ENSG00000182858
DLX6-AS1	ENSG00000231764
FCGR2A	ENSG00000143226
IQCH	ENSG00000103599
AC003685.2	ENSG00000231619
FAM126A	ENSG00000122591
RPS26P24	ENSG00000243920
AC104134.1	ENSG00000225420
LINC02341	ENSG00000283554
TBC1D3F	ENSG00000275954
AC233699.1	ENSG00000261499
PRSS27	ENSG00000172382
RPS29P9	ENSG00000223433
CDO1	ENSG00000129596
AC025031.3	ENSG00000274591
TMEM191C	ENSG00000206140
APBA2	ENSG00000034053
CR933540.1	ENSG00000223844
AC068531.1	ENSG00000248895
KLHL2	ENSG00000109466
ALDH18A1	ENSG00000059573
TM4SF1-AS1	ENSG00000240541
AC105389.1	ENSG00000249122
LINC00265-3P	ENSG00000233944
RPS27P26	ENSG00000240043
AC104698.1	ENSG00000231712
RPL21P108	ENSG00000232701
AC079987.1	ENSG00000230617
AL031600.1	ENSG00000260051
AL390879.1	ENSG00000232379
RASD2	ENSG00000100302
ST18	ENSG00000147488
KIR3DL2	ENSG00000276357
AL135999.2	ENSG00000273618
AL135999.1	ENSG00000258727
AC009542.1	ENSG00000231794
ZNF594	ENSG00000180626
AP000439.1	ENSG00000255606
AP000439.3	ENSG00000255980
AC091849.2	ENSG00000251532
AP005233.1	ENSG00000259854
TSPAN15	ENSG00000099282
CFAP126	ENSG00000188931
MYEOV	ENSG00000172927
HLA-G	ENSG00000230413
LILRA2	ENSG00000278634
AC005670.1	ENSG00000261886
AC011247.3	ENSG00000271443
DDOST	ENSG00000244038
LINC01974	ENSG00000262031
AL157823.1	ENSG00000220734
AC034238.1	ENSG00000240535
AC006254.1	ENSG00000243696
AL022238.1	ENSG00000227413
TLR1	ENSG00000174125
PIK3R1	ENSG00000145675
FKBP5	ENSG00000096060
SNX18	ENSG00000178996
SAPCD1	ENSG00000234951
HHAT	ENSG00000054392
AC026333.4	ENSG00000274191
DHRS7B	ENSG00000109016
LIAS	ENSG00000121897
LAIR2	ENSG00000275819
PPIAP9	ENSG00000229216
AL356981.1	ENSG00000233562
BX927320.1	ENSG00000236273
AC003102.2	ENSG00000267691
AF111169.4	ENSG00000259081
AL512590.1	ENSG00000228957
ANGEL1	ENSG00000013523
AC008403.1	ENSG00000268465
RNASEH2CP1	ENSG00000237659
CFAP44-AS1	ENSG00000243849
KCNJ14	ENSG00000182324
AC245052.4	ENSG00000237017
AL118496.2	ENSG00000237319
COL7A1	ENSG00000114270
AC026348.1	ENSG00000240751
ACSL4	ENSG00000068366
PRPF31	ENSG00000105618
CFAP44	ENSG00000206530
AC116616.1	ENSG00000249875
MDK	ENSG00000110492
LCK	ENSG00000182866
DDX12P	ENSG00000214826
CABLES1	ENSG00000134508
CLTB	ENSG00000175416
AF111169.2	ENSG00000258610
GMPS	ENSG00000163655
RNF157-AS1	ENSG00000267128
VASH1	ENSG00000071246
AC015801.1	ENSG00000267376
AC027541.1	ENSG00000253432
SLC25A38P1	ENSG00000229785
AC100807.1	ENSG00000253783
KIDINS220	ENSG00000134313
AC087354.1	ENSG00000254258
AC005229.4	ENSG00000273314
AP000593.2	ENSG00000228286
FRZB	ENSG00000162998
AC090093.1	ENSG00000275078
AP000593.1	ENSG00000213365
UACA	ENSG00000137831
RPSAP62	ENSG00000226299
XK	ENSG00000047597
AC245102.2	ENSG00000236571
KCNK9	ENSG00000169427
AC010530.1	ENSG00000270165
VASH1-AS1	ENSG00000258301
UBTFL11	ENSG00000233007
AF241726.1	ENSG00000232370
AL121578.2	ENSG00000229674
FAM83C-AS1	ENSG00000235214
FAM83C	ENSG00000125998
SCG3	ENSG00000104112
AC092660.1	ENSG00000234877
AC144652.1	ENSG00000273117
DCAF15	ENSG00000132017
ACTN2	ENSG00000077522
TOP2B	ENSG00000077097
LINC01128	ENSG00000228794
AC004837.1	ENSG00000106540
ENPP7P6	ENSG00000255549
AC012494.1	ENSG00000229494
BRWD3	ENSG00000165288
OR7E117P	ENSG00000238161
LINC01851	ENSG00000233605
HES7	ENSG00000179111
FP236383.2	ENSG00000280614
GAPDHP67	ENSG00000219930
DTYMK	ENSG00000168393
PET117	ENSG00000232838
AC008155.1	ENSG00000213237
MTATP6P29	ENSG00000232179
C17orf58	ENSG00000186665
FP671120.3	ENSG00000280800
TAGLN2P1	ENSG00000253676
AC002545.1	ENSG00000267184
AC090579.1	ENSG00000253582
ARMC10	ENSG00000282813
AC018761.2	ENSG00000267062
AL121821.2	ENSG00000258901
DENND3	ENSG00000105339
RPL34P22	ENSG00000244267
OVAAL	ENSG00000236719
AL031587.1	ENSG00000222044
CHADL	ENSG00000100399
MED24	ENSG00000008838
AC092718.1	ENSG00000245059
AL356596.1	ENSG00000279972
P4HA2	ENSG00000072682
TMEM237	ENSG00000155755
EXO1	ENSG00000174371
AC104076.1	ENSG00000236153
AC125634.1	ENSG00000223602
AL450992.2	ENSG00000234614
PDLIM4	ENSG00000131435
FUK	ENSG00000157353
SAPCD1	ENSG00000237918
ODF3	ENSG00000177947
CENPN	ENSG00000166451
HIST1H4H	ENSG00000158406
UBE2E3	ENSG00000170035
HK2P1	ENSG00000228612
LINC01934	ENSG00000234663
AC130364.2	ENSG00000255268
EIF4A1P13	ENSG00000225701
PITHD1	ENSG00000057757
AC023300.3	ENSG00000280309
HNRNPH3P1	ENSG00000230247
AC008083.1	ENSG00000257925
AC136759.1	ENSG00000205035
CU633980.1	ENSG00000277277
KANSL1L	ENSG00000144445
DAD1	ENSG00000129562
MCCD1	ENSG00000231975
DDX39B-AS1	ENSG00000236019
AC087632.1	ENSG00000259316
BAIAP2L1	ENSG00000006453
PRSS30P	ENSG00000172460
TPT1-AS1	ENSG00000170919
AC135012.3	ENSG00000268505
PCLAF	ENSG00000166803
TUBGCP6	ENSG00000128159
IGKV3D-11	ENSG00000211632
IGLV10-54	ENSG00000211642
IGLVIV-64	ENSG00000253242
AC114322.1	ENSG00000251477
CR759835.1	ENSG00000225048
KRT73	ENSG00000186049
ABHD17AP5	ENSG00000263366
DCAF16	ENSG00000163257
LINC01473	ENSG00000237877
ACER1	ENSG00000167769
AC069306.1	ENSG00000248739
RPL10P7	ENSG00000242052
AC135628.1	ENSG00000260109
RPL21P32	ENSG00000224019
AC092140.2	ENSG00000274031
ZNF625-ZNF20	ENSG00000213297
TPT1	ENSG00000133112
VN1R104P	ENSG00000249654
UGCG	ENSG00000148154
OGFOD1	ENSG00000087263
AC093802.2	ENSG00000259889
AL355974.3	ENSG00000276269
CNN2P3	ENSG00000235832
TRAJ2	ENSG00000211887
NCR1	ENSG00000273535
AC010442.2	ENSG00000250645
AC243791.2	ENSG00000281965
IGKV2D-14	ENSG00000254292
NSRP1	ENSG00000126653
IGKV2D-19	ENSG00000253765
IGKV2D-18	ENSG00000254220
UBE2V1P7	ENSG00000235061
IKBKB	ENSG00000104365
TRAJ22	ENSG00000211867
AC138150.1	ENSG00000224505
AC016205.1	ENSG00000267374
MTCO2P18	ENSG00000234480
KIR2DS2	ENSG00000274518
YEATS4	ENSG00000127337
AC007003.1	ENSG00000231183
TMEM138	ENSG00000149483
NKTR	ENSG00000114857
AC104827.1	ENSG00000250062
AP001059.2	ENSG00000275799
CCDC26	ENSG00000229140
IGKV2D-29	ENSG00000243264
ORAI3	ENSG00000175938
CLK2	ENSG00000176444
AC110588.1	ENSG00000259340
LYZ	ENSG00000090382
TMC4	ENSG00000167608
AC004543.1	ENSG00000237921
ABCA13	ENSG00000179869
AFAP1L2	ENSG00000169129
ZNF544	ENSG00000198131
C1GALT1P1	ENSG00000257818
CPSF1P1	ENSG00000214076
GDF9	ENSG00000164404
POSTN	ENSG00000133110
HADHA	ENSG00000084754
PIGR	ENSG00000162896
FRA10AC1	ENSG00000148690
PA2G4P4	ENSG00000230457
SHISA6	ENSG00000188803
AC005725.1	ENSG00000264727
AC130689.1	ENSG00000108958
FCMR	ENSG00000162894
AC098935.1	ENSG00000226945
LINC00330	ENSG00000235097
AC131935.2	ENSG00000280288
TRAJ44	ENSG00000211845
LINC00407	ENSG00000237585
PPM1F	ENSG00000100034
THSD4	ENSG00000187720
AC064799.1	ENSG00000212664
RPS14P8	ENSG00000239528
SEMA6A-AS2	ENSG00000249167
CDH4	ENSG00000179242
AL137005.1	ENSG00000235538
LINC01704	ENSG00000231666
PSMB8-AS1	ENSG00000206296
SHCBP1	ENSG00000171241
AL133445.1	ENSG00000244237
LINC02225	ENSG00000249584
PLEKHD1	ENSG00000175985
HAGHL	ENSG00000103253
TAP1	ENSG00000206297
PTN	ENSG00000105894
AC060814.3	ENSG00000258767
CU634019.3	ENSG00000279303
AC107982.2	ENSG00000264273
AC073254.1	ENSG00000237126
AC007966.1	ENSG00000226747
GALNT18	ENSG00000110328
ZNF516	ENSG00000101493
AC009517.1	ENSG00000224469
AL080243.2	ENSG00000237214
MTND5P23	ENSG00000235080
AC015802.5	ENSG00000272386
AL162413.1	ENSG00000270372
DUSP12	ENSG00000081721
ARHGEF26-AS1	ENSG00000243069
QSOX2	ENSG00000165661
KIRREL-IT1	ENSG00000226520
AL627309.5	ENSG00000241860
STAU2-AS1	ENSG00000253302
TCEA1	ENSG00000187735
AC127894.1	ENSG00000258140
RRS1-AS1	ENSG00000246145
CWC22	ENSG00000163510
SLC1A1	ENSG00000106688
MCPH1	ENSG00000147316
SHISA2	ENSG00000180730
AC060814.5	ENSG00000280703
LINC01007	ENSG00000233123
AC022400.3	ENSG00000242288
AC018761.1	ENSG00000267004
AC073551.1	ENSG00000235548
Z97653.1	ENSG00000259840
AP004833.2	ENSG00000255162
AP003122.3	ENSG00000255170
NUPL2	ENSG00000136243
AC092295.2	ENSG00000267309
LLGL2	ENSG00000073350
MEMO1P4	ENSG00000230376
NPM1P23	ENSG00000242109
AL138781.1	ENSG00000260193
KLF8	ENSG00000102349
AL022344.1	ENSG00000234864
AC108693.2	ENSG00000242659
ERH	ENSG00000100632
AL356274.2	ENSG00000279511
AL356867.1	ENSG00000234262
NBL1	ENSG00000158747
KIR2DL4	ENSG00000274945
RAB10	ENSG00000084733
CSNK1A1L	ENSG00000180138
PNPLA5	ENSG00000100341
AC233280.2	ENSG00000271662
MUC20P1	ENSG00000224769
CT45A10	ENSG00000269586
HLA-DPB2	ENSG00000225429
ARPC3P2	ENSG00000238137
IGKV2-10	ENSG00000253278
IGHD4OR15-4B	ENSG00000270451
AC006335.2	ENSG00000242879
AL157896.1	ENSG00000235410
AL512506.2	ENSG00000280060
AL157392.4	ENSG00000273474
KIR3DP1	ENSG00000273880
TSPY19P	ENSG00000234583
AC006450.1	ENSG00000231227
CLLU1	ENSG00000257127
LINC01701	ENSG00000232212
RWDD4P1	ENSG00000244490
LGALS8	ENSG00000116977
CNOT6LP1	ENSG00000230183
CR762479.1	ENSG00000226879
AL583803.1	ENSG00000229923
MTND2P20	ENSG00000229701
AC005695.3	ENSG00000273816
LILRP1	ENSG00000276447
MYBPH	ENSG00000133055
OR4S1	ENSG00000176555
CBX1P4	ENSG00000214321
HCG25	ENSG00000232940
AL353779.1	ENSG00000229713
AC012414.6	ENSG00000261048
AL445433.1	ENSG00000227034
OR4X1	ENSG00000176567
HTATSF1P1	ENSG00000223457
AC007256.1	ENSG00000213090
DUS1L	ENSG00000169718
LINC01037	ENSG00000231599
SULT2B1	ENSG00000088002
CCNI2	ENSG00000205089
ABBA01006766.1	ENSG00000265019
AC091607.1	ENSG00000227709
AC008745.1	ENSG00000271150
KIR3DS1	ENSG00000276534
SCGB1A1	ENSG00000149021
PSMB9	ENSG00000239836
RFT1	ENSG00000163933
MCIDAS	ENSG00000234602
HAUS1P3	ENSG00000253226
BARHL1	ENSG00000125492
GDF5	ENSG00000125965
AP002748.2	ENSG00000254596
AL450472.1	ENSG00000229015
IRX2	ENSG00000170561
ZNF441	ENSG00000197044
Z95114.1	ENSG00000279217
NAE1	ENSG00000159593
BX248244.1	ENSG00000258880
AC109471.4	ENSG00000281609
CA7	ENSG00000168748
GOLGA6L6	ENSG00000277322
AC068418.1	ENSG00000264023
COL5A2	ENSG00000204262
AC068418.2	ENSG00000265043
LARP4	ENSG00000161813
ZNF282	ENSG00000170265
MLC1	ENSG00000100427
CHPF	ENSG00000123989
LILRA5	ENSG00000274914
FCGBP	ENSG00000275395
DNAJC18	ENSG00000170464
AFF2	ENSG00000155966
ORMDL3	ENSG00000172057
AC117434.1	ENSG00000238026
GRM3	ENSG00000198822
AC010422.2	ENSG00000268945
GPANK1	ENSG00000206408
AC073900.1	ENSG00000224475
AC207965.1	ENSG00000282128
MUC20	ENSG00000278114
AC009908.1	ENSG00000253513
SCGB2A1	ENSG00000124939
AC026398.1	ENSG00000281938
AC023232.1	ENSG00000254780
AC020978.4	ENSG00000260891
AC020978.5	ENSG00000261469
AC007179.3	ENSG00000270447
DCAF5	ENSG00000139990
LINC01581	ENSG00000259724
CDHR1	ENSG00000148600
MAPK8IP3	ENSG00000138834
AC104692.2	ENSG00000270405
PACRG-AS1	ENSG00000281692
DENND1A	ENSG00000119522
AC007342.8	ENSG00000279741
NUTF2P4	ENSG00000234790
TRIM9	ENSG00000100505
AC079921.1	ENSG00000249207
GNG5P2	ENSG00000133136
FAM157C	ENSG00000260528
SEMA3B	ENSG00000012171
CSPG4P1Y	ENSG00000240450
RGL2	ENSG00000224841
ZBTB24	ENSG00000112365
AC005077.3	ENSG00000228829
LINC01504	ENSG00000225434
AC027544.1	ENSG00000256361
AL135924.1	ENSG00000233933
CR933540.3	ENSG00000237120
AL135924.2	ENSG00000235523
HTR1D	ENSG00000179546
TRAPPC3	ENSG00000054116
